SampleSize,XbarMinusMu
5.1785e+72,7.2026e-39
5.4374e+72,-4.962e-38
5.7093e+72,-9.648e-38
5.9948e+72,-6.951e-38
6.2945e+72,-5.177e-38
6.6092e+72,-6.194e-38
6.9397e+72,-5.418e-38
7.2867e+72,-5.368e-38
7.651e+72,-1.412e-38
8.0335e+72,1.2451e-38
8.4352e+72,-4.428e-38
8.857e+72,-1.254e-38
9.2998e+72,3.0439e-38
9.7648e+72,-1.5e-38
1.0253e+73,4.1285e-39
1.0766e+73,-1.977e-38
1.1304e+73,-3.347e-38
1.1869e+73,-4.394e-40
1.2463e+73,-1.204e-38
1.3086e+73,2.9291e-38
1.374e+73,4.7801e-38
1.4427e+73,9.5893e-38
1.5148e+73,6.6318e-38
1.5906e+73,3.3847e-38
1.6701e+73,6.7148e-38
1.7536e+73,8.1846e-38
1.8413e+73,8.6574e-38
1.9334e+73,6.354e-38
2.03e+73,2.6322e-38
2.1315e+73,1.7041e-38
2.2381e+73,4.9729e-39
2.35e+73,6.9879e-40
2.4675e+73,6.4782e-39
2.5909e+73,3.4698e-39
2.7204e+73,1.99e-38
2.8565e+73,5.0997e-38
2.9993e+73,4.1329e-38
3.1493e+73,-3.142e-38
3.3067e+73,-1.729e-38
3.4721e+73,-3.725e-38
3.6457e+73,-4.146e-38
3.8279e+73,-4.808e-38
4.0193e+73,-4.54e-38
4.2203e+73,-4.547e-38
4.4313e+73,-2.513e-38
4.6529e+73,-4.044e-38
4.8855e+73,-2.057e-38
5.1298e+73,-1.467e-38
5.3863e+73,-2.896e-38
5.6556e+73,-2.541e-38
5.9384e+73,-1.945e-38
6.2353e+73,-4.532e-38
6.5471e+73,-4.696e-38
6.8744e+73,-4.149e-38
7.2181e+73,-6.214e-38
7.5791e+73,-7.21e-38
7.958e+73,-6.54e-38
8.3559e+73,-7.31e-38
8.7737e+73,-3.314e-38
9.2124e+73,-3.37e-38
9.673e+73,-5.663e-38
1.0157e+74,-5.173e-38
1.0664e+74,-3.179e-38
1.1198e+74,-2.589e-38
1.1758e+74,-3.103e-38
1.2345e+74,-2.364e-38
1.2963e+74,-1.785e-38
1.3611e+74,-4.783e-39
1.4291e+74,-6.317e-39
1.5006e+74,1.6018e-38
1.5756e+74,1.2096e-38
1.6544e+74,1.8801e-38
1.7371e+74,7.2319e-39
1.824e+74,1.6735e-38
1.9152e+74,1.6395e-38
2.0109e+74,3.6867e-38
2.1115e+74,4.6631e-38
2.2171e+74,3.4465e-38
2.3279e+74,3.5156e-38
2.4443e+74,3.0824e-38
2.5665e+74,2.5022e-38
2.6949e+74,2.706e-38
2.8296e+74,2.2841e-38
2.9711e+74,2.9029e-38
3.1196e+74,2.9611e-38
3.2756e+74,3.2214e-38
3.4394e+74,2.3544e-38
3.6114e+74,2.158e-38
3.7919e+74,3.0166e-38
3.9815e+74,2.884e-38
4.1806e+74,3.2405e-38
4.3897e+74,3.1787e-38
4.6091e+74,2.0802e-38
4.8396e+74,1.1369e-38
5.0816e+74,8.2705e-39
5.3356e+74,8.3627e-39
5.6024e+74,7.288e-39
5.8826e+74,8.3054e-39
6.1767e+74,1.4259e-38
6.4855e+74,7.2624e-39
6.8098e+74,1.0482e-38
7.1503e+74,1.0981e-38
7.5078e+74,9.3286e-39
7.8832e+74,5.4437e-39
8.2773e+74,9.5737e-39
8.6912e+74,1.2522e-38
9.1258e+74,8.3918e-39
9.5821e+74,9.7325e-39
1.0061e+75,1.322e-38
1.0564e+75,1.1486e-38
1.1092e+75,1.0076e-38
1.1647e+75,1.15e-38
1.2229e+75,9.0028e-39
1.2841e+75,1.1762e-38
1.3483e+75,1.1423e-38
1.4157e+75,8.8257e-39
1.4865e+75,6.8447e-39
1.5608e+75,4.7959e-39
1.6389e+75,8.041e-39
1.7208e+75,9.3793e-39
1.8068e+75,8.2698e-39
1.8972e+75,1.1312e-38
1.992e+75,1.2773e-38
2.0916e+75,1.0927e-38
2.1962e+75,8.4534e-39
2.306e+75,8.1788e-39
2.4213e+75,1.1645e-38
2.5424e+75,1.1183e-38
2.6695e+75,8.6964e-39
2.803e+75,3.7317e-39
2.9432e+75,4.0862e-39
3.0903e+75,6.4231e-39
3.2448e+75,6.2839e-39
3.4071e+75,5.6843e-39
3.5774e+75,3.7432e-39
3.7563e+75,3.8121e-39
3.9441e+75,3.7767e-39
4.1413e+75,9.5999e-40
4.3484e+75,2.1383e-40
4.5658e+75,9.9639e-40
4.7941e+75,1.3308e-39
5.0338e+75,2.4304e-39
5.2855e+75,1.2227e-39
5.5498e+75,3.0355e-39
5.8272e+75,6.4251e-39
6.1186e+75,5.8351e-39
6.4245e+75,5.7699e-39
6.7458e+75,4.5556e-39
7.083e+75,5.4511e-39
7.4372e+75,5.6516e-39
7.8091e+75,5.8217e-39
8.1995e+75,7.0088e-39
8.6095e+75,6.8982e-39
9.04e+75,7.6907e-39
9.492e+75,6.4716e-39
9.9666e+75,6.1549e-39
1.0465e+76,5.036e-39
1.0988e+76,2.9536e-39
1.1538e+76,3.7432e-39
1.2114e+76,3.7182e-39
1.272e+76,5.4528e-39
1.3356e+76,4.3954e-39
1.4024e+76,3.305e-39
1.4725e+76,1.9155e-39
1.5461e+76,2.0499e-39
1.6234e+76,1.8981e-39
1.7046e+76,1.7679e-39
1.7899e+76,1.9189e-39
1.8793e+76,2.7161e-39
1.9733e+76,2.26e-39
2.072e+76,2.5084e-39
2.1756e+76,9.1558e-40
2.2844e+76,2.7924e-40
2.3986e+76,9.1096e-40
2.5185e+76,7.4983e-40
2.6444e+76,-6.245e-40
2.7766e+76,-1.412e-39
2.9155e+76,-2.421e-39
3.0613e+76,-3.309e-39
3.2143e+76,-2.751e-39
3.375e+76,-1.236e-39
3.5438e+76,-1.135e-39
3.721e+76,-1.859e-39
3.907e+76,-2.181e-39
4.1024e+76,-2.234e-39
4.3075e+76,-3.151e-39
4.5229e+76,-2.155e-39
4.749e+76,-1.798e-39
4.9865e+76,-1.756e-39
5.2358e+76,-1.572e-39
5.4976e+76,-1.722e-39
5.7724e+76,-2.276e-39
6.0611e+76,-2.457e-39
6.3641e+76,-2.597e-39
6.6823e+76,-2.566e-39
7.0164e+76,-2.478e-39
7.3673e+76,-2.199e-39
7.7356e+76,-1.781e-39
8.1224e+76,-1.797e-39
8.5285e+76,-1.906e-39
8.955e+76,-1.98e-39
9.4027e+76,-1.572e-39
9.8728e+76,-1.158e-39
1.0366e+77,-1.393e-39
1.0885e+77,-1.027e-39
1.1429e+77,-1.028e-39
1.2e+77,-8.527e-40
1.2601e+77,-8.469e-40
1.3231e+77,-1.057e-39
1.3892e+77,-9.104e-40
1.4587e+77,-1.303e-39
1.5316e+77,-3.068e-40
1.6082e+77,-3.154e-40
1.6886e+77,-4.348e-40
1.773e+77,-3.154e-41
1.8617e+77,5.5862e-40
1.9548e+77,8.3504e-40
2.0525e+77,9.1452e-40
2.1551e+77,9.0718e-40
2.2629e+77,7.9311e-40
2.376e+77,9.5787e-40
2.4948e+77,9.2154e-40
2.6196e+77,9.4192e-40
2.7505e+77,1.1529e-39
2.8881e+77,8.2241e-40
3.0325e+77,7.1176e-40
3.1841e+77,4.6725e-40
3.3433e+77,2.8907e-40
3.5105e+77,3.6184e-40
3.686e+77,4.679e-40
3.8703e+77,5.0248e-40
4.0638e+77,4.0648e-40
4.267e+77,2.3024e-40
4.4803e+77,3.8172e-41
4.7044e+77,-9.611e-41
4.9396e+77,-2.31e-41
5.1865e+77,-8.878e-41
5.4459e+77,-1.238e-41
5.7182e+77,1.2799e-40
6.0041e+77,-8.421e-41
6.3043e+77,-1.764e-40
6.6195e+77,-1.065e-40
6.9505e+77,-4.235e-40
7.298e+77,-5.688e-40
7.6629e+77,-6.179e-40
8.046e+77,-5.548e-40
8.4483e+77,-3.545e-40
8.8708e+77,-3.558e-40
9.3143e+77,-4.036e-40
9.78e+77,-4.864e-40
1.0269e+78,-5.444e-40
1.0782e+78,-6.363e-40
1.1322e+78,-6.531e-40
1.1888e+78,-8.001e-40
1.2482e+78,-7.626e-40
1.3106e+78,-8.996e-40
1.3761e+78,-8.484e-40
1.445e+78,-7.195e-40
1.5172e+78,-6.738e-40
1.5931e+78,-6.26e-40
1.6727e+78,-6.211e-40
1.7563e+78,-4.73e-40
1.8442e+78,-5.476e-40
1.9364e+78,-4.627e-40
2.0332e+78,-2.451e-40
2.1349e+78,-3.247e-40
2.2416e+78,-2.672e-40
2.3537e+78,-3.997e-40
2.4714e+78,-4.042e-40
2.5949e+78,-3.914e-40
2.7247e+78,-4.222e-40
2.8609e+78,-4.701e-40
3.004e+78,-4.32e-40
3.1542e+78,-3.846e-40
3.3119e+78,-3.61e-40
3.4775e+78,-3.136e-40
3.6513e+78,-2.934e-40
3.8339e+78,-3.604e-40
4.0256e+78,-3.521e-40
4.2269e+78,-2.719e-40
4.4382e+78,-3.248e-40
4.6601e+78,-3.224e-40
4.8931e+78,-3.072e-40
5.1378e+78,-3.723e-40
5.3947e+78,-4.417e-40
5.6644e+78,-5.23e-40
5.9476e+78,-4.87e-40
6.245e+78,-4.69e-40
6.5573e+78,-4.684e-40
6.8851e+78,-5.008e-40
7.2294e+78,-4.172e-40
7.5908e+78,-4.402e-40
7.9704e+78,-4.116e-40
8.3689e+78,-3.45e-40
8.7873e+78,-3.333e-40
9.2267e+78,-2.877e-40
9.688e+78,-3.263e-40
1.0172e+79,-3.293e-40
1.0681e+79,-2.899e-40
1.1215e+79,-2.56e-40
1.1776e+79,-2.216e-40
1.2365e+79,-2.052e-40
1.2983e+79,-2.32e-40
1.3632e+79,-2.646e-40
1.4314e+79,-2.528e-40
1.5029e+79,-2.711e-40
1.5781e+79,-2.464e-40
1.657e+79,-2.026e-40
1.7398e+79,-2.242e-40
1.8268e+79,-2.419e-40
1.9182e+79,-2.215e-40
2.0141e+79,-1.809e-40
2.1148e+79,-2.021e-40
2.2205e+79,-1.687e-40
2.3315e+79,-1.55e-40
2.4481e+79,-1.376e-40
2.5705e+79,-1.03e-40
2.6991e+79,-9.719e-41
2.834e+79,-8.682e-41
2.9757e+79,-7.552e-41
3.1245e+79,-8.28e-41
3.2807e+79,-5.959e-41
3.4448e+79,-3.266e-41
3.617e+79,-3.029e-41
3.7978e+79,1.1621e-41
3.9877e+79,7.7411e-42
4.1871e+79,9.2399e-42
4.3965e+79,3.2749e-41
4.6163e+79,3.262e-41
4.8471e+79,1.0458e-41
5.0895e+79,1.3285e-41
5.3439e+79,-9.484e-42
5.6111e+79,-1.959e-41
5.8917e+79,-1.261e-41
6.1863e+79,-9.415e-42
6.4956e+79,-6.337e-43
6.8204e+79,1.1081e-42
7.1614e+79,-1.963e-41
7.5195e+79,-2.115e-41
7.8954e+79,-1.809e-41
8.2902e+79,-1.031e-41
8.7047e+79,8.0568e-42
9.14e+79,8.9531e-42
9.597e+79,6.2444e-42
1.0077e+80,-2.299e-42
1.0581e+80,1.1838e-41
1.111e+80,2.4337e-41
1.1665e+80,2.5519e-41
1.2248e+80,2.3043e-41
1.2861e+80,4.2513e-41
1.3504e+80,5.8227e-41
1.4179e+80,6.5597e-41
1.4888e+80,6.8728e-41
1.5632e+80,6.8821e-41
1.6414e+80,6.7409e-41
1.7235e+80,7.2094e-41
1.8096e+80,6.9469e-41
1.9001e+80,5.6142e-41
1.9951e+80,6.2674e-41
2.0949e+80,7.7276e-41
2.1996e+80,6.2687e-41
2.3096e+80,4.9407e-41
2.4251e+80,3.848e-41
2.5464e+80,3.315e-41
2.6737e+80,1.8923e-41
2.8074e+80,2.3291e-41
2.9477e+80,1.2775e-41
3.0951e+80,8.2439e-42
3.2499e+80,1.2362e-41
3.4124e+80,1.617e-41
3.583e+80,1.6101e-41
3.7621e+80,1.5179e-42
3.9502e+80,1.0227e-41
4.1477e+80,5.4086e-42
4.3551e+80,4.1983e-42
4.5729e+80,1.0853e-41
4.8015e+80,2.114e-42
5.0416e+80,1.3753e-42
5.2937e+80,2.6381e-42
5.5584e+80,3.8871e-42
5.8363e+80,1.0717e-42
6.1281e+80,2.7446e-42
6.4345e+80,1.1257e-41
6.7562e+80,5.1024e-42
7.0941e+80,5.8262e-42
7.4488e+80,5.1173e-42
7.8212e+80,1.8367e-42
8.2123e+80,3.3148e-42
8.6229e+80,5.0025e-42
9.054e+80,1.4941e-42
9.5067e+80,3.6473e-43
9.982e+80,7.3342e-43
1.0481e+81,-1.924e-42
1.1005e+81,3.8482e-43
1.1555e+81,5.1807e-42
1.2133e+81,5.7926e-42
1.274e+81,1.5121e-41
1.3377e+81,1.4142e-41
1.4046e+81,1.4182e-41
1.4748e+81,1.1973e-41
1.5485e+81,1.2318e-41
1.626e+81,1.4074e-41
1.7073e+81,1.411e-41
1.7926e+81,1.376e-41
1.8823e+81,9.0389e-42
1.9764e+81,8.6214e-42
2.0752e+81,7.4974e-42
2.179e+81,4.1019e-42
2.2879e+81,5.2201e-42
2.4023e+81,4.3608e-42
2.5224e+81,3.3759e-42
2.6485e+81,6.0275e-42
2.781e+81,9.0058e-42
2.92e+81,6.5471e-42
3.066e+81,7.4313e-42
3.2193e+81,6.3867e-42
3.3803e+81,7.4013e-42
3.5493e+81,6.376e-42
3.7268e+81,6.5062e-42
3.9131e+81,6.422e-42
4.1087e+81,4.9645e-42
4.3142e+81,6.9125e-42
4.5299e+81,5.4714e-42
4.7564e+81,5.8913e-42
4.9942e+81,6.2212e-42
5.2439e+81,7.7085e-42
5.5061e+81,7.926e-42
5.7814e+81,4.8747e-42
6.0705e+81,6.3869e-42
6.374e+81,7.7396e-42
6.6927e+81,6.0592e-42
7.0274e+81,5.2148e-42
7.3787e+81,1.8716e-42
7.7477e+81,2.4552e-43
8.135e+81,1.7294e-42
8.5418e+81,1.9313e-42
8.9689e+81,8.8059e-43
9.4173e+81,-4.568e-43
9.8882e+81,5.1572e-44
1.0383e+82,-1.438e-42
1.0902e+82,-1.125e-42
1.1447e+82,-1.163e-42
1.2019e+82,-4.66e-43
1.262e+82,-3.588e-44
1.3251e+82,-1.362e-42
1.3914e+82,-2.277e-43
1.4609e+82,8.911e-43
1.534e+82,1.7622e-42
1.6107e+82,3.2081e-42
1.6912e+82,3.426e-42
1.7758e+82,2.4726e-42
1.8646e+82,1.8076e-42
1.9578e+82,3.2212e-43
2.0557e+82,-5.652e-43
2.1585e+82,-6.973e-44
2.2664e+82,9.9202e-43
2.3797e+82,8.581e-43
2.4987e+82,1.3524e-42
2.6236e+82,1.2304e-42
2.7548e+82,5.3214e-43
2.8926e+82,1.2241e-42
3.0372e+82,6.5245e-43
3.189e+82,7.5477e-43
3.3485e+82,2.1943e-42
3.5159e+82,2.2861e-42
3.6917e+82,1.3561e-42
3.8763e+82,2.248e-42
4.0701e+82,3.0054e-42
4.2736e+82,3.3529e-42
4.4873e+82,3.5587e-42
4.7117e+82,3.3253e-42
4.9472e+82,3.0897e-42
5.1946e+82,3.1577e-42
5.4543e+82,2.4419e-42
5.7271e+82,2.2837e-42
6.0134e+82,2.2738e-42
6.3141e+82,2.2549e-42
6.6298e+82,2.3947e-42
6.9613e+82,2.0056e-42
7.3093e+82,1.7782e-42
7.6748e+82,1.7069e-42
8.0585e+82,1.5659e-42
8.4615e+82,1.6406e-42
8.8845e+82,1.7304e-42
9.3288e+82,1.4947e-42
9.7952e+82,1.2866e-42
1.0285e+83,1.2585e-42
1.0799e+83,1.7234e-42
1.1339e+83,1.7053e-42
1.1906e+83,1.8408e-42
1.2501e+83,1.7424e-42
1.3127e+83,1.5807e-42
1.3783e+83,1.6038e-42
1.4472e+83,1.779e-42
1.5196e+83,2.3209e-42
1.5955e+83,2.2979e-42
1.6753e+83,2.4501e-42
1.7591e+83,2.2994e-42
1.847e+83,2.31e-42
1.9394e+83,2.2665e-42
2.0364e+83,1.6913e-42
2.1382e+83,1.7081e-42
2.2451e+83,1.4775e-42
2.3573e+83,1.4074e-42
2.4752e+83,1.3079e-42
2.599e+83,1.2674e-42
2.7289e+83,1.0962e-42
2.8654e+83,1.1109e-42
3.0086e+83,1.0233e-42
3.1591e+83,7.5191e-43
3.317e+83,9.5319e-43
3.4829e+83,9.629e-43
3.657e+83,8.1059e-43
3.8398e+83,5.0854e-43
4.0318e+83,6.3278e-43
4.2334e+83,7.4741e-43
4.4451e+83,9.5879e-43
4.6674e+83,8.5068e-43
4.9007e+83,8.8033e-43
5.1458e+83,8.2031e-43
5.4031e+83,1.0137e-42
5.6732e+83,8.5219e-43
5.9569e+83,6.9233e-43
6.2547e+83,7.645e-43
6.5674e+83,7.1277e-43
6.8958e+83,7.5692e-43
7.2406e+83,7.2965e-43
7.6026e+83,7.6008e-43
7.9828e+83,6.561e-43
8.3819e+83,6.5205e-43
8.801e+83,7.1602e-43
9.2411e+83,5.5784e-43
9.7031e+83,3.087e-43
1.0188e+84,3.548e-43
1.0698e+84,1.8716e-43
1.1233e+84,8.597e-44
1.1794e+84,2.1766e-43
1.2384e+84,3.2636e-43
1.3003e+84,3.6362e-43
1.3653e+84,5.4406e-43
1.4336e+84,4.5427e-43
1.5053e+84,5.541e-43
1.5805e+84,3.3902e-43
1.6596e+84,5.4278e-43
1.7425e+84,6.039e-43
1.8297e+84,4.9316e-43
1.9211e+84,3.8576e-43
2.0172e+84,4.0695e-43
2.1181e+84,3.0489e-43
2.224e+84,3.0202e-43
2.3352e+84,3.4578e-43
2.4519e+84,4.0577e-43
2.5745e+84,4.7748e-43
2.7032e+84,4.629e-43
2.8384e+84,4.6885e-43
2.9803e+84,4.7879e-43
3.1293e+84,4.8485e-43
3.2858e+84,4.221e-43
3.4501e+84,3.9853e-43
3.6226e+84,3.9012e-43
3.8037e+84,4.182e-43
3.9939e+84,4.5604e-43
4.1936e+84,5.2082e-43
4.4033e+84,3.9023e-43
4.6235e+84,3.8288e-43
4.8546e+84,4.5193e-43
5.0974e+84,4.8018e-43
5.3522e+84,5.6882e-43
5.6199e+84,5.2405e-43
5.9009e+84,4.7813e-43
6.1959e+84,5.0564e-43
6.5057e+84,4.7754e-43
6.831e+84,4.1827e-43
7.1725e+84,3.8418e-43
7.5312e+84,3.8751e-43
7.9077e+84,3.819e-43
8.3031e+84,2.8191e-43
8.7182e+84,2.8481e-43
9.1542e+84,2.6155e-43
9.6119e+84,2.754e-43
1.0092e+85,2.8287e-43
1.0597e+85,2.387e-43
1.1127e+85,2.4531e-43
1.1683e+85,2.0944e-43
1.2267e+85,1.812e-43
1.2881e+85,2.1059e-43
1.3525e+85,2.319e-43
1.4201e+85,2.1124e-43
1.4911e+85,1.8215e-43
1.5657e+85,1.8099e-43
1.644e+85,1.6722e-43
1.7262e+85,1.6881e-43
1.8125e+85,1.7305e-43
1.9031e+85,1.4838e-43
1.9982e+85,1.2635e-43
2.0982e+85,1.12e-43
2.2031e+85,8.6672e-44
2.3132e+85,1.1305e-43
2.4289e+85,1.0636e-43
2.5503e+85,1.235e-43
2.6778e+85,1.2735e-43
2.8117e+85,1.333e-43
2.9523e+85,1.4458e-43
3.0999e+85,1.6393e-43
3.2549e+85,1.564e-43
3.4177e+85,1.3398e-43
3.5885e+85,1.2938e-43
3.768e+85,1.2498e-43
3.9564e+85,9.9299e-44
4.1542e+85,1.0068e-43
4.3619e+85,1.1892e-43
4.58e+85,1.0467e-43
4.809e+85,6.2975e-44
5.0494e+85,5.3908e-44
5.3019e+85,3.354e-44
5.567e+85,2.4829e-44
5.8454e+85,1.9521e-44
6.1376e+85,3.0472e-44
6.4445e+85,1.6108e-44
6.7667e+85,3.5003e-46
7.1051e+85,1.2297e-45
7.4603e+85,9.6507e-45
7.8334e+85,1.8516e-44
8.225e+85,-6.387e-45
8.6363e+85,7.969e-45
9.0681e+85,1.2167e-44
9.5215e+85,-2.495e-44
9.9976e+85,-2.623e-44
1.0497e+86,-1.425e-44
1.1022e+86,-8.725e-45
1.1573e+86,-1.383e-44
1.2152e+86,-1.366e-44
1.276e+86,-1.811e-44
1.3398e+86,-1.688e-44
1.4068e+86,-1.526e-44
1.4771e+86,-9.233e-45
1.551e+86,-2.49e-44
1.6285e+86,-2.352e-44
1.7099e+86,-1.861e-44
1.7954e+86,-2.871e-44
1.8852e+86,-1.237e-44
1.9794e+86,-1.033e-44
2.0784e+86,-5.352e-45
2.1823e+86,-1.35e-44
2.2915e+86,-2.201e-44
2.406e+86,-1.989e-44
2.5263e+86,-3.318e-44
2.6527e+86,-3.25e-44
2.7853e+86,-3.457e-44
2.9245e+86,-2.712e-44
3.0708e+86,-3.067e-44
3.2243e+86,-3.579e-44
3.3855e+86,-3.81e-44
3.5548e+86,-3.602e-44
3.7325e+86,-3.673e-44
3.9192e+86,-3.143e-44
4.1151e+86,-3.132e-44
4.3209e+86,-3.056e-44
4.5369e+86,-3.026e-44
4.7638e+86,-3.511e-44
5.002e+86,-3.442e-44
5.2521e+86,-3.371e-44
5.5147e+86,-2.012e-44
5.7904e+86,-9.356e-45
6.0799e+86,-1.055e-44
6.3839e+86,-4.438e-45
6.7031e+86,-4.845e-45
7.0383e+86,-5.013e-45
7.3902e+86,-1.523e-45
7.7597e+86,-1.094e-44
8.1477e+86,-1.172e-44
8.5551e+86,-1.55e-44
8.9828e+86,-1.25e-44
9.432e+86,-9.293e-45
9.9036e+86,-5.892e-45
1.0399e+87,-6.426e-45
1.0919e+87,-7.597e-45
1.1465e+87,-9.389e-45
1.2038e+87,-8.467e-46
1.264e+87,1.1996e-45
1.3272e+87,3.0947e-45
1.3935e+87,7.631e-45
1.4632e+87,6.9823e-45
1.5364e+87,3.6573e-45
1.6132e+87,3.6013e-45
1.6938e+87,4.0342e-45
1.7785e+87,3.7254e-47
1.8675e+87,3.463e-45
1.9608e+87,7.8696e-45
2.0589e+87,1.093e-44
2.1618e+87,1.2339e-44
2.2699e+87,1.441e-44
2.3834e+87,1.2548e-44
2.5026e+87,1.3971e-44
2.6277e+87,1.5191e-44
2.7591e+87,1.578e-44
2.897e+87,1.4275e-44
3.0419e+87,1.2959e-44
3.194e+87,1.5846e-44
3.3537e+87,1.5188e-44
3.5214e+87,1.3212e-44
3.6975e+87,1.2007e-44
3.8823e+87,1.1168e-44
4.0764e+87,9.8134e-45
4.2803e+87,7.9186e-45
4.4943e+87,6.7911e-45
4.719e+87,7.5588e-45
4.9549e+87,1.0839e-44
5.2027e+87,1.248e-44
5.4628e+87,1.1924e-44
5.736e+87,1.2478e-44
6.0228e+87,1.0487e-44
6.3239e+87,1.0952e-44
6.6401e+87,1.2031e-44
6.9721e+87,1.4272e-44
7.3207e+87,1.3136e-44
7.6867e+87,1.0964e-44
8.0711e+87,1.0583e-44
8.4746e+87,9.2485e-45
8.8984e+87,9.5181e-45
9.3433e+87,7.2238e-45
9.8104e+87,6.1438e-45
1.0301e+88,5.7277e-45
1.0816e+88,4.7372e-45
1.1357e+88,3.2683e-45
1.1925e+88,2.2799e-45
1.2521e+88,2.4391e-45
1.3147e+88,3.4455e-45
1.3804e+88,3.5781e-45
1.4494e+88,4.2019e-45
1.5219e+88,3.2654e-45
1.598e+88,1.6475e-45
1.6779e+88,6.7611e-46
1.7618e+88,1.2414e-45
1.8499e+88,2.682e-46
1.9424e+88,5.0659e-46
2.0395e+88,3.4822e-46
2.1415e+88,1.5858e-45
2.2486e+88,1.8716e-45
2.361e+88,3.1936e-46
2.479e+88,-7.447e-46
2.603e+88,2.2091e-46
2.7332e+88,2.5964e-46
2.8698e+88,-2.04e-46
3.0133e+88,7.7192e-46
3.164e+88,1.1453e-45
3.3222e+88,1.8534e-45
3.4883e+88,1.1625e-45
3.6627e+88,4.8979e-46
3.8458e+88,2.3701e-46
4.0381e+88,7.7177e-46
4.24e+88,5.8837e-46
4.452e+88,-3.874e-47
4.6746e+88,-2.844e-46
4.9083e+88,1.825e-46
5.1538e+88,5.1817e-46
5.4115e+88,-1.823e-46
5.682e+88,-4.442e-46
5.9661e+88,-1.723e-46
6.2644e+88,-9.394e-46
6.5777e+88,-5.282e-46
6.9065e+88,1.2745e-46
7.2519e+88,-4.293e-46
7.6145e+88,-1.453e-46
7.9952e+88,9.6449e-47
8.3949e+88,4.3832e-46
8.8147e+88,-5.31e-47
9.2554e+88,-1.729e-46
9.7182e+88,-4.687e-46
1.0204e+89,-1.116e-46
1.0714e+89,-2.454e-47
1.125e+89,-1.78e-46
1.1813e+89,7.0957e-47
1.2403e+89,-1.691e-46
1.3023e+89,4.6006e-47
1.3674e+89,-1.976e-46
1.4358e+89,9.9231e-47
1.5076e+89,1.7075e-46
1.583e+89,6.8627e-46
1.6621e+89,4.7629e-46
1.7452e+89,5.2038e-46
1.8325e+89,1.9142e-46
1.9241e+89,1.1533e-46
2.0203e+89,2.0459e-47
2.1214e+89,1.1588e-46
2.2274e+89,3.2646e-46
2.3388e+89,8.8092e-47
2.4557e+89,-1.561e-46
2.5785e+89,-2.655e-46
2.7075e+89,-5.735e-46
2.8428e+89,-6.544e-46
2.985e+89,-7.064e-46
3.1342e+89,-4.952e-46
3.2909e+89,-6.066e-46
3.4555e+89,-4.964e-46
3.6282e+89,-4.088e-46
3.8097e+89,-3.748e-46
4.0001e+89,-1.878e-46
4.2001e+89,-3.614e-46
4.4102e+89,-2.153e-46
4.6307e+89,-3.09e-46
4.8622e+89,-4.841e-46
5.1053e+89,-4.167e-46
5.3606e+89,-4.943e-46
5.6286e+89,-5.231e-46
5.91e+89,-4.395e-46
6.2055e+89,-5.964e-46
6.5158e+89,-5.483e-46
6.8416e+89,-6.071e-46
7.1837e+89,-8.706e-46
7.5429e+89,-5.736e-46
7.92e+89,-3.218e-46
8.316e+89,-1.998e-46
8.7318e+89,6.4123e-47
9.1684e+89,-8.688e-48
9.6268e+89,-9.755e-49
1.0108e+90,-3.089e-47
1.0614e+90,-3.314e-47
1.1144e+90,-1.522e-46
1.1701e+90,4.3069e-47
1.2287e+90,-5.804e-47
1.2901e+90,1.4373e-46
1.3546e+90,2.2189e-46
1.4223e+90,2.2191e-46
1.4934e+90,1.7709e-46
1.5681e+90,1.3643e-46
1.6465e+90,4.6292e-47
1.7288e+90,-3.12e-47
1.8153e+90,-4.599e-47
1.906e+90,3.3167e-47
2.0013e+90,1.5371e-46
2.1014e+90,2.6602e-46
2.2065e+90,1.8293e-46
2.3168e+90,2.1711e-46
2.4326e+90,2.8009e-46
2.5543e+90,1.3538e-46
2.682e+90,4.7898e-47
2.8161e+90,1.1686e-46
2.9569e+90,1.3061e-46
3.1047e+90,9.1896e-47
3.26e+90,6.1362e-47
3.423e+90,1.2139e-46
3.5941e+90,1.4925e-46
3.7738e+90,1.6264e-46
3.9625e+90,9.3779e-47
4.1607e+90,8.1904e-47
4.3687e+90,1.0639e-46
4.5871e+90,1.1757e-46
4.8165e+90,1.5398e-46
5.0573e+90,8.6484e-47
5.3102e+90,6.3302e-47
5.5757e+90,1.1653e-46
5.8545e+90,8.9461e-47
6.1472e+90,6.7809e-47
6.4545e+90,7.4585e-47
6.7773e+90,3.8915e-47
7.1161e+90,3.1161e-47
7.4719e+90,-4.697e-48
7.8455e+90,7.4778e-47
8.2378e+90,5.7209e-47
8.6497e+90,9.1906e-48
9.0822e+90,1.7487e-47
9.5363e+90,1.0599e-47
1.0013e+91,-3.406e-49
1.0514e+91,-2.498e-48
1.1039e+91,2.4881e-47
1.1591e+91,9.2544e-48
1.2171e+91,7.8545e-48
1.278e+91,-3.33e-47
1.3419e+91,-4.893e-47
1.4089e+91,-8.337e-47
1.4794e+91,-9.367e-47
1.5534e+91,-9.394e-47
1.631e+91,-1.496e-46
1.7126e+91,-1.817e-46
1.7982e+91,-2.074e-46
1.8881e+91,-1.411e-46
1.9825e+91,-9.43e-47
2.0817e+91,-1.068e-46
2.1857e+91,-1.003e-46
2.295e+91,-1.216e-46
2.4098e+91,-1.133e-46
2.5303e+91,-1.353e-46
